,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
ENSSSCG00000015769,28.2885,28.03523,27.93234,28.2332,28.09423,28.00262,28.05736,28.14073,28.1852,28.53116,27.8345,27.98536,28.13881,28.01639,28.05811,28.01972,28.09739,28.0656,28.24316,28.50289,28.10173,28.22774,28.04781,28.23048,28.23584,28.48671,28.17088,28.44048,27.95378,28.27116,27.93384,28.52107,28.16094,28.05475,28.08336,28.11431
ENSSSCG00000015770,26.2996,25.33173,26.31292,25.47374,26.16722,27.09219,26.09253,25.99459,25.68676,25.45908,25.98808,25.56264,25.55509,26.24482,26.18543,26.47973,25.47352,25.65427,26.14441,26.5397,25.73271,26.10333,25.41821,26.16197,25.63863,26.12401,25.88675,25.18711,26.08303,25.17083,25.91333,25.13017,25.38684,26.47498,26.22276,26.39981
ENSSSCG00000015772,27.63672,27.2769,27.58789,27.54412,27.77452,27.65928,27.28308,27.63997,27.44088,27.62462,27.30434,27.73176,27.59017,27.06347,27.54718,27.89246,27.4446,27.18555,27.37216,27.17952,27.48883,27.66544,27.36574,27.69683,27.3313,27.55715,27.3576,27.5128,27.50252,27.30093,26.92914,27.80045,27.67292,27.66252,27.69312,27.56407
ENSSSCG00000015774,26.58325,26.93779,27.24373,27.5323,27.14043,27.23326,26.88958,26.23476,26.83427,26.35701,26.9215,27.10841,25.52487,26.02321,26.9822,26.40398,26.02502,27.29523,25.81895,26.22428,25.77206,25.08868,26.32014,26.61467,26.19877,25.82192,25.88675,25.59506,25.93272,25.18981,25.72341,26.82985,26.12026,26.49813,26.51308,26.63055
ENSSSCG00000015775,27.37591,27.56828,27.11965,27.39103,27.62445,27.22484,27.61213,26.82433,27.52437,27.29432,27.43874,27.22293,26.9313,27.17058,27.10181,27.07083,26.78472,27.43599,27.00902,27.14563,26.49079,26.67364,27.46485,27.14463,26.9211,27.30279,27.55,27.00386,27.40393,27.14917,27.284,27.37443,26.57339,26.89099,27.39715,27.01444
ENSSSCG00000015776,27.78474,27.46669,27.55141,27.31944,27.50355,27.37325,27.55066,27.5904,27.29002,27.40076,27.13583,27.79175,27.34849,27.59724,27.78671,27.58809,27.6409,27.35319,27.66203,27.25866,27.61321,27.27918,27.39536,27.80484,27.43153,27.41074,27.32559,27.7419,27.61256,27.55264,27.3974,27.60669,27.52394,27.32557,27.4207,27.51076
ENSSSCG00000015777,28.20085,28.00055,28.21019,27.7623,28.09423,28.62208,28.15239,28.1627,28.25901,28.04273,27.94938,28.11213,28.07246,27.78554,28.04188,28.09632,28.37378,28.1071,28.24316,27.93077,28.11454,28.20076,27.97122,28.14588,27.90026,27.65145,27.81506,27.98636,27.88527,27.88516,27.813,27.84962,27.89142,27.82388,28.05354,28.05596
ENSSSCG00000015779,27.25263,27.15606,27.27986,26.70552,27.0227,27.42565,27.74613,27.04014,26.75748,26.76675,26.83608,27.24569,27.2823,27.20458,27.15809,26.9267,27.05338,26.93206,26.81009,26.81695,27.1879,27.28775,26.61446,27.17423,26.81227,27.02934,27.16298,27.63189,26.83015,26.73655,26.52558,26.86614,26.90539,26.80079,26.98277,26.81777
ENSSSCG00000015780,25.71262,25.67109,25.62171,25.88671,25.44306,26.07119,26.8785,25.31107,25.60146,25.79513,25.44494,26.14033,25.46248,25.62441,25.73887,26.25672,26.43091,26.70921,25.6571,25.12342,25.28404,25.1464,25.40163,24.9559,25.00937,25.40881,25.45516,25.02775,25.32207,25.31613,25.43551,25.52769,25.23778,25.34059,26.14004,25.87795
ENSSSCG00000015782,28.40328,28.03523,28.0728,27.89443,27.72621,27.78781,27.85185,27.87104,27.63583,27.78416,27.63216,28.0148,27.96122,27.63692,27.97509,28.1985,27.77081,27.90324,28.04092,28.1395,27.51998,27.90442,27.73353,27.99374,28.79356,28.3707,28.56122,27.66274,27.95378,28.11109,27.69596,27.9146,28.09745,28.1625,28.21492,28.308
ENSSSCG00000015783,26.25884,26.2199,25.92523,26.25614,26.20531,26.70694,26.51355,26.38354,25.89229,26.25172,25.42835,25.87438,26.28906,26.83445,26.37869,26.8883,26.5223,25.8043,26.5512,26.97418,26.55236,28.19165,26.24777,25.781,26.7138,26.32544,26.34368,26.96589,26.32638,27.06428,25.84834,26.37233,26.34645,26.12458,26.52762,26.81777
ENSSSCG00000015784,30.35986,29.37443,31.2033,33.55205,32.57876,31.68916,30.6458,31.47917,33.06798,33.80865,32.79498,30.70101,32.76034,31.53238,31.91093,31.53969,33.07433,31.5101,32.39067,31.30669,32.77332,31.8592,32.45929,32.13941,31.23431,31.52536,30.81127,30.581,32.38629,32.51486,31.95994,33.73712,32.42175,32.3951,31.0306,31.26102
ENSSSCG00000015785,24.90979,24.7744,24.41797,25.20243,24.97664,24.92804,25.32652,24.86361,24.45514,24.76356,24.95951,25.08589,24.8815,25.45718,24.75886,24.98765,24.62552,24.6739,24.70249,26.90061,24.98238,24.85479,24.40994,24.53707,25.37425,25.66282,25.71202,25.16812,25.05731,24.59063,24.82825,24.89278,24.83253,25.13938,25.18199,25.18521
ENSSSCG00000015786,23.36635,24.51838,24.13206,22.97672,23.0725,23.64199,23.96744,23.61717,23.53399,24.31842,23.27913,24.30105,23.63506,24.27714,23.34823,23.79944,23.5837,23.71238,24.07214,23.87425,22.61501,23.77165,24.40994,23.98958,24.42959,23.69481,24.56208,23.35598,23.82101,23.60485,23.75921,23.30781,23.71054,23.72107,23.9959,23.15773
ENSSSCG00000015789,26.60942,26.72973,26.9109,26.32173,26.63321,26.83977,26.88958,27.40213,26.14431,26.80447,26.67672,26.62992,26.34201,26.38699,25.80446,26.32403,26.3666,26.80727,26.62041,26.66802,26.76882,26.56497,26.42232,26.5856,26.70101,26.45063,26.44402,27.05125,26.593,26.15642,26.44873,26.64026,26.73508,26.2751,26.44579,26.53411
ENSSSCG00000015790,28.92224,27.40363,28.94575,29.08119,28.74815,28.84321,28.2925,28.85539,28.14054,28.89539,28.51041,28.98604,29.22061,28.24599,29.30752,28.89038,28.67199,28.86319,28.4757,28.51242,28.95913,28.90233,28.26047,28.86884,28.94775,29.08652,28.39954,28.5062,28.53362,28.25998,28.64425,28.93112,28.69543,28.92768,28.45818,28.85175
ENSSSCG00000015792,24.82299,25.28309,25.79398,25.26093,25.52065,25.51646,25.49554,25.44459,24.96809,24.9768,25.28835,25.67421,24.73082,25.84988,25.17058,24.96674,24.78164,25.3633,25.23104,24.57287,24.57107,25.16513,24.95568,25.00064,25.42182,25.22824,25.59602,25.00654,25.30469,24.40816,25.12021,25.40147,25.25728,25.03774,24.85316,25.38803
ENSSSCG00000015793,26.50176,26.25395,26.05598,26.39321,26.59785,26.41272,26.4551,26.18792,26.62686,26.32276,26.25582,26.28796,26.49791,26.47719,26.39582,26.54466,26.33334,26.37534,26.44073,26.65432,26.07444,26.55789,26.24777,26.57824,26.50146,26.39719,26.69645,26.56996,26.47364,26.42828,26.16894,26.90736,26.31888,26.17333,26.71074,26.60365
ENSSSCG00000015794,24.35092,24.40174,23.43409,22.88051,23.36948,22.93838,24.1257,23.77764,23.59411,23.22878,23.41999,24.30105,23.24803,23.99573,23.60538,23.36056,23.74416,23.94558,24.07214,23.43536,23.32871,24.1558,23.69492,23.94449,24.51979,24.36971,25.14245,24.15854,24.04689,23.9097,23.81471,23.73162,23.871,23.43156,23.95346,23.75497
ENSSSCG00000015796,27.32153,28.04984,26.43809,23.44879,24.28307,25.63565,25.56627,25.7063,24.72087,26.42316,25.32464,27.01082,26.12754,27.05817,25.13023,25.30333,25.96112,27.38132,27.47664,23.67143,26.35917,26.18822,27.60181,27.00339,24.51979,24.98086,25.44029,28.03432,27.58042,27.68898,25.55439,25.29899,26.34645,26.8254,28.20365,26.45353
ENSSSCG00000015797,24.97163,25.34758,25.54956,25.71601,24.09296,26.29694,25.5524,24.97817,25.75419,25.66448,25.61578,25.93164,25.03945,25.02864,24.88549,25.28656,25.4887,25.64104,25.44456,25.60884,24.57107,24.65719,25.67436,25.57454,25.61153,25.43935,24.61601,24.94095,25.50061,25.13209,25.38141,25.86315,25.36903,25.32341,25.18199,25.20325
ENSSSCG00000015798,25.61266,24.99175,24.51209,24.13105,24.21,24.60351,25.58001,24.65899,23.95668,24.31842,24.10225,24.43381,25.1623,25.07139,24.59059,24.76352,24.83014,24.41865,24.54052,24.3529,24.71262,24.94429,24.53685,24.933,24.96725,24.40108,25.0077,25.41354,24.31341,24.30746,24.06407,23.67818,25.15705,24.73412,24.9208,25.11073
ENSSSCG00000015801,25.54647,25.78025,25.19962,25.52237,25.56527,25.70996,25.87572,26.22552,25.25553,25.53584,25.52511,25.39362,26.08675,24.93914,25.81722,26.23065,25.57661,25.07916,25.5758,26.08817,25.33748,25.5825,25.87989,25.4986,26.62853,25.84491,27.13554,24.96314,25.75215,25.75897,24.95715,25.49716,25.92685,25.40731,25.95883,25.68611
ENSSSCG00000015802,28.55743,29.25026,29.48672,29.25435,29.14962,28.7756,28.98884,29.29624,29.10933,29.40435,29.02646,29.483,29.33604,29.28454,28.9615,29.27332,29.11279,29.21432,29.13911,28.7835,28.7615,29.27541,29.35985,29.06195,29.74023,29.62388,29.59392,29.12386,28.96972,28.76135,29.31861,29.57369,29.47326,29.36019,29.05667,29.37168
ENSSSCG00000015803,26.33923,29.18448,29.01168,28.94064,29.20472,28.70164,28.74079,28.50029,28.80516,27.93915,27.81231,29.27861,28.54666,29.15637,28.71263,28.52424,29.03086,28.35623,28.52887,28.04022,27.35702,28.5138,29.03376,27.90238,29.56947,29.22551,29.00328,27.5389,27.84375,28.13332,29.17226,28.41481,28.76858,28.07542,28.38423,28.85888
ENSSSCG00000015808,28.60373,29.3362,28.43909,28.75808,28.68046,28.443,28.52336,29.18732,28.5059,28.85851,28.30774,29.18399,29.7542,29.16009,28.91919,29.37601,29.44509,28.7179,29.46116,29.14747,28.85303,29.15638,29.60589,28.67544,29.15546,28.94473,29.24497,29.28231,29.19752,29.24814,29.28952,29.17848,29.41586,29.16311,29.42895,29.72603
ENSSSCG00000015810,22.66974,26.31166,24.71042,24.25134,23.55793,28.83769,23.83619,25.83349,25.68676,25.20077,23.72165,24.95944,25.22002,25.66685,24.90954,25.25241,25.73782,24.50884,27.21099,27.2266,26.0533,25.84901,25.7549,23.8001,24.90166,24.20177,24.11462,23.28727,25.35622,26.74941,26.82488,26.16458,25.74547,26.16371,26.38323,26.53411
ENSSSCG00000015811,25.7484,26.59675,25.86705,25.78408,25.78242,27.19927,26.03384,26.65555,26.06155,25.67809,25.72844,25.93164,26.09706,25.89817,25.97367,25.95085,26.85672,26.12266,26.68644,27.06504,26.56735,26.53647,26.28441,25.70192,26.21686,26.00658,25.41007,25.95763,26.06249,26.03571,25.86157,26.55389,26.25243,26.24805,26.54201,26.98346
ENSSSCG00000015814,27.45019,27.18723,25.95904,25.52237,25.86803,26.34437,26.38639,27.98777,26.45918,26.80447,26.58244,27.12814,27.30471,26.87724,26.19525,27.061,27.29714,27.7606,28.05599,26.64741,27.58402,27.24876,26.51003,27.28236,26.64866,25.08109,25.21415,28.6171,27.34988,27.90827,26.11469,26.3554,26.78965,26.89681,27.71233,27.7565
ENSSSCG00000015815,30.30386,30.29821,29.7889,29.57183,29.74775,29.8654,29.88993,29.42604,30.0876,29.79004,30.09011,29.67714,29.72044,29.81767,28.96006,29.741,29.78587,29.66208,29.83978,29.32451,29.90595,29.72545,30.36654,29.62409,29.06848,29.0829,29.88503,30.19328,29.90955,29.92713,29.71933,29.84849,29.45332,29.85222,30.03617,29.63263
ENSSSCG00000015816,26.15605,26.14929,25.8431,26.09399,26.47849,26.49209,25.99334,26.16875,25.7005,25.85627,26.55978,27.01613,25.81438,26.9188,27.09658,26.78459,26.10603,26.61758,25.86531,25.66461,25.77206,26.29415,25.84351,26.37236,27.15956,26.58643,27.04995,26.7078,26.35199,25.92678,26.0116,25.85113,25.42181,25.96761,26.03203,26.38408
ENSSSCG00000015817,23.59312,23.5598,23.43409,23.15181,22.6981,23.48152,22.81311,23.49933,23.18886,22.98777,23.27913,22.97041,23.24803,23.10264,23.54526,23.75135,22.76926,23.66085,23.49702,23.72487,23.32871,23.31527,22.82498,23.63964,23.44502,22.7199,22.80203,23.71108,22.33068,24.08217,22.73064,23.56497,22.89609,22.8939,23.09683,23.36418
ENSSSCG00000015818,29.32499,29.20746,29.42555,29.41966,29.23496,29.69441,28.78891,29.34509,29.2456,29.28601,29.25641,29.66959,29.13693,29.1761,29.90019,29.4635,29.35162,29.30837,29.27302,28.90424,28.96622,29.2216,28.80541,29.44244,29.57825,28.76354,29.3088,28.60832,29.24272,29.04942,29.10985,28.98987,28.83009,29.43606,29.32252,29.04413
ENSSSCG00000015819,26.52256,26.11265,26.18541,26.60372,27.04912,27.31094,26.65658,26.57045,26.75748,26.84122,26.58992,26.79329,26.66654,26.67726,26.61638,26.5517,26.59427,26.42252,26.64054,26.97418,26.7227,26.81085,26.16175,26.44699,26.39426,26.38155,26.36747,26.15372,26.07279,26.60838,26.16894,27.00825,26.3735,26.34485,26.48356,26.62387
ENSSSCG00000015820,28.78114,29.00243,28.50161,28.38775,28.43607,28.69556,28.8283,28.76253,28.41716,28.61315,28.59085,28.93794,28.70999,28.60545,28.80526,28.90419,28.83237,28.79013,28.81674,28.57378,28.55893,28.58684,28.65262,28.84756,29.15546,28.33461,28.84148,28.73304,28.82939,28.80817,28.55745,28.44111,28.5763,28.55165,28.89229,28.87725
ENSSSCG00000015823,24.88857,25.68363,26.00293,24.81694,25.50546,26.92023,26.49916,25.73265,25.11896,24.9768,24.68023,25.88602,25.75053,25.48906,26.19525,25.4156,25.81214,25.15561,25.68321,26.0468,25.48686,26.98967,24.95568,25.33354,25.59779,25.49854,25.36353,24.37266,24.78386,25.24531,24.90697,24.98369,25.38684,25.71449,25.4648,26.02715
ENSSSCG00000015825,28.3126,28.55895,28.46482,28.7682,28.8658,28.82102,28.42782,28.32304,28.91825,28.18059,28.52413,28.22408,28.2212,28.68158,28.31598,28.39716,28.19552,27.9603,28.61278,28.76449,28.6123,27.9293,28.46983,27.99097,27.40416,27.72145,28.03889,28.38607,28.50156,28.16963,28.03953,28.55852,28.15835,28.63058,28.55182,28.52965
ENSSSCG00000015826,27.61427,28.29643,27.88621,27.90974,27.8872,28.1163,27.50097,27.67096,28.14808,28.04535,27.63578,27.78555,27.81906,27.79194,27.86258,28.14599,28.07492,28.09259,27.80861,28.1321,27.69054,27.94835,28.52829,27.94592,28.31145,28.35877,28.28974,27.59683,28.08938,28.25548,28.31681,28.35647,27.89764,28.02584,27.94401,28.11669
ENSSSCG00000015827,27.47532,27.60172,26.98389,27.27755,27.2263,27.53191,27.16498,27.35626,27.13675,27.40076,27.01332,27.49016,27.66481,27.70637,27.65423,27.68088,27.51305,27.43599,27.51712,27.50384,27.41617,27.42623,27.33113,27.37023,27.87485,27.39914,27.66321,27.65934,27.55492,27.62765,27.62012,27.52201,27.38462,27.64879,27.49655,27.66186
ENSSSCG00000015828,26.81457,27.09162,26.02438,26.06144,26.52442,26.55393,26.74461,26.58499,26.40986,26.66789,25.75528,26.07067,26.42616,26.06612,25.82988,26.53759,26.53698,26.76518,26.94571,26.53222,26.44283,26.74388,27.43256,26.66418,25.72964,25.87873,26.27828,26.94931,26.40189,27.41825,26.74856,25.93326,26.70699,27.0767,26.98803,26.79417
ENSSSCG00000015832,28.04658,28.29847,28.10588,27.89443,27.90177,27.95248,28.18197,28.21971,28.22614,28.19959,28.0957,28.00949,28.12124,27.7694,27.84398,28.16218,27.9814,27.94423,28.03333,28.14686,27.81821,28.04762,28.0398,28.1233,28.149,28.25101,28.17314,28.35284,28.08938,28.41926,27.86978,28.25746,28.05352,27.95512,27.98935,28.03346
ENSSSCG00000015833,27.00405,26.9993,27.00023,26.8898,26.98488,27.5455,27.29146,27.21387,27.24853,26.89466,26.83608,26.76837,27.17938,27.21891,26.80766,27.1425,27.31854,27.16258,27.07953,27.27218,27.24028,27.25314,26.88288,26.72544,27.15488,27.26919,27.08862,27.23122,26.98549,27.03833,27.03807,27.04037,26.72811,27.05084,27.12339,26.98867
ENSSSCG00000015834,23.48418,25.18061,23.55694,23.51438,23.9205,24.52334,23.6918,23.3023,23.26481,23.96575,23.60844,24.74619,24.8815,23.99573,24.01304,24.83449,24.62552,24.35522,24.2917,24.93219,24.57107,24.83152,24.23378,23.74857,24.42959,24.95995,24.50604,24.55908,24.08811,25.03045,23.51305,23.15972,24.51384,24.27956,23.72026,24.6138
ENSSSCG00000015836,29.99136,29.86013,29.77947,29.82706,29.41337,29.25256,29.87259,29.76931,29.68978,30.00103,29.52267,29.41436,29.57227,29.40747,29.41537,29.51211,29.53835,29.75639,29.88407,29.85677,29.50594,29.6165,29.80423,29.93696,29.73318,29.74265,29.56765,29.78186,29.58897,29.87823,29.35064,29.82255,29.6661,29.67569,29.8849,29.8853
ENSSSCG00000015840,25.374,25.7084,24.8611,25.2222,25.45892,25.51646,25.97266,25.79649,25.43061,25.84425,25.41158,25.4574,25.54006,25.50474,25.32159,25.50533,25.76302,25.57297,25.75883,26.12838,25.31988,25.48147,25.51389,25.51411,25.54149,25.04183,25.16071,25.76892,25.43821,25.62591,25.2667,25.55759,25.31423,25.23433,25.58086,25.69888
ENSSSCG00000015842,28.59394,28.64646,28.74717,28.66548,28.63583,28.87586,28.52514,28.46733,28.35336,28.7321,28.44184,28.58333,28.61279,28.49398,28.62639,28.61941,28.67697,28.77809,28.66449,28.60618,28.74677,28.77547,28.54537,28.5437,28.67425,28.8313,28.5474,28.63622,28.5939,28.45108,28.57362,28.78078,28.58404,28.65137,28.67282,28.37913
ENSSSCG00000015843,27.8738,27.80486,27.44407,27.8347,27.57439,27.36943,27.70284,27.34776,27.51273,27.65934,27.28605,27.55719,27.66134,27.60089,27.57751,27.41367,27.49811,27.5143,27.68159,27.83984,27.25424,27.71715,27.79513,27.76,27.96858,28.29759,28.20648,27.56453,27.86763,27.23848,27.76098,27.83748,27.69811,27.72924,27.73756,27.99774
ENSSSCG00000015844,25.61266,26.62954,26.02438,26.90211,27.33339,27.84939,26.26406,26.74888,26.53782,26.48641,26.54447,26.25244,26.29802,26.90114,27.19769,26.65334,26.741,26.4682,26.71836,27.48847,26.86294,26.85768,26.92989,26.18153,26.70101,27.05913,26.68388,26.01187,26.56408,27.08977,26.60642,26.74143,26.54194,26.5359,26.63892,26.95181
ENSSSCG00000015845,28.35962,28.26129,28.61731,28.60467,28.58977,28.7302,28.4354,28.50794,27.98362,28.64642,28.2141,28.40478,28.43329,28.27142,28.67103,28.34545,28.22075,28.21376,28.58362,28.7009,28.50546,28.51563,27.97402,28.32587,28.64114,28.6781,28.38796,28.31234,28.46291,28.28667,28.31681,28.80902,28.42073,28.62358,28.23278,28.28701
ENSSSCG00000015846,28.51306,28.53492,28.45695,27.96357,28.67708,28.70316,28.43351,28.79571,27.91457,28.27765,28.30547,29.30377,27.90074,29.12754,29.20195,28.97134,28.35318,28.77506,28.45122,28.0323,28.6105,28.64806,28.12055,28.66679,29.53023,29.2123,29.2147,28.46013,28.49391,27.96722,28.57964,28.24373,28.06463,28.58266,28.45818,28.75421
ENSSSCG00000015849,29.09543,28.81559,28.84536,28.51137,28.78949,29.14057,28.83405,28.91701,28.27057,29.09756,28.45008,28.92249,28.6948,28.69018,29.03984,28.868,28.84718,29.00941,28.82849,28.77561,29.01076,29.02792,28.7177,28.95803,29.01132,29.13163,28.82153,28.87736,28.69409,28.93453,28.56758,28.83061,28.82029,29.00647,28.77991,28.95248
ENSSSCG00000015850,27.32549,26.72973,27.59866,28.70815,29.11001,29.03129,27.24478,27.22783,27.73596,28.39562,27.84078,28.14639,28.93058,27.22839,28.51326,27.82436,29.13588,27.626,28.11473,29.10653,28.91587,28.29734,28.41305,28.39662,28.6192,29.07563,28.09457,27.54627,27.7979,30.2342,27.92756,28.72423,28.14533,28.04692,27.64726,27.03472
ENSSSCG00000015851,25.55995,26.10334,24.78772,25.38885,25.29194,25.35599,26.15812,25.79649,25.71411,25.55071,25.55597,25.56264,25.82682,26.3785,25.80446,26.06346,25.85964,26.1969,25.97507,25.39472,26.13606,25.67691,25.87989,26.11187,25.77918,24.6301,25.54132,26.5915,25.72627,25.75897,25.48767,25.36811,25.50572,25.21583,26.30944,26.38408
ENSSSCG00000015853,25.62554,26.43551,25.66333,25.40623,25.718,25.55729,25.94106,26.70297,26.51468,26.75395,26.10747,26.41386,26.32458,26.41215,26.51815,26.38046,26.66282,26.84238,26.84521,24.65775,25.91952,24.94429,26.17157,27.09392,26.44885,24.20177,24.47719,26.67455,26.19103,26.49848,25.73784,26.04302,26.56559,26.17333,26.81515,26.81777
ENSSSCG00000015857,25.57331,26.24551,24.95346,25.56942,25.36107,25.62288,25.81892,26.38354,26.42649,26.2334,25.60106,25.93164,26.15739,26.35274,25.72538,26.34849,26.49247,26.03431,26.70568,25.90351,26.12597,26.14167,26.10142,26.18153,26.27845,24.9172,25.52731,26.5986,26.20983,26.76847,25.87469,26.15483,26.16223,25.56176,26.60505,26.54121
ENSSSCG00000015859,28.31658,27.86668,27.55141,27.72123,27.92763,28.18522,27.90467,27.65038,27.43678,27.62462,27.3134,27.77932,27.74563,28.23193,27.81881,28.16447,27.77391,28.00748,27.71994,28.04022,27.86446,27.93204,27.71015,27.5503,27.93346,27.86333,28.24978,27.93113,27.60548,27.37744,27.68111,27.42802,27.24023,27.77101,27.79276,27.89331
ENSSSCG00000015860,25.24639,24.7267,24.83705,24.70902,24.88573,25.29291,25.40581,24.76492,25.15931,24.68485,25.00495,24.86853,25.08157,25.05017,25.357,25.23503,25.41112,25.17411,24.98035,24.51336,24.91367,25.02856,25.33332,24.8127,24.87912,24.60338,25.45516,25.16812,24.80873,24.53234,24.82825,24.63676,24.3049,25.01652,25.06728,25.01188
ENSSSCG00000015861,27.63989,27.77293,27.78616,27.64274,27.69643,28.31392,28.015,27.84108,27.79158,27.9278,27.67145,27.60725,27.89485,27.78874,27.62911,27.84455,28.06988,27.71712,28.05349,27.85789,28.0836,28.017,27.87839,27.91704,27.86054,27.74609,27.79766,28.22549,27.7049,27.84381,27.4898,27.62445,27.35326,27.6139,27.88314,27.95847
ENSSSCG00000015862,30.00928,29.50475,29.74111,28.70288,28.91978,29.67831,29.00293,28.24967,29.00385,28.87338,29.53046,29.20272,28.93346,28.85982,28.94705,28.43381,29.14549,28.72419,28.64636,28.90857,29.41151,29.30844,29.38959,28.96086,28.85838,28.36077,28.82153,28.33167,29.14599,28.53512,28.97629,28.7981,28.52293,29.16913,29.53798,29.15946
ENSSSCG00000015863,25.01143,23.71452,24.20902,23.51438,24.31826,24.25204,23.58683,22.69963,24.28318,23.15283,24.01609,23.59844,23.57734,23.25876,23.60538,23.15411,23.84201,25.85103,23.0116,23.82615,24.19997,23.50372,23.52159,23.01161,22.74841,23.28818,23.77857,22.57358,23.43022,23.48701,23.96943,22.90446,23.46437,23.29726,24.03712,23.08178
ENSSSCG00000015864,24.63194,24.95082,26.48527,23.15181,25.3441,25.24373,24.95695,25.00003,23.70732,24.54329,23.66615,23.35228,24.53249,24.81885,26.50243,24.40786,25.37888,24.10831,24.89354,24.60172,25.84767,28.23441,24.15682,24.933,23.44502,25.02179,23.46254,24.40545,24.47753,25.09229,25.12021,23.62269,23.92075,25.77891,24.45723,25.7732
